timestamp,avg_cpu_utilization,num_tasks_sampled,temperature_c,carbon_intensity_kg_per_mwh
2019-05-28 23:00:00+00:00,0.0098340614496355,7445178,26.8,399.86237607272153
2019-05-29 00:00:00+00:00,0.010187703735631,7368922,26.1,406.05739825923314
2019-05-29 01:00:00+00:00,0.0101302016080673,7367119,25.5,404.8191879187178
2019-05-29 02:00:00+00:00,0.0100949709527467,7302676,23.8,399.95904516732975
2019-05-29 03:00:00+00:00,0.0100835849721329,7293707,22.8,391.79502092788965
2019-05-29 04:00:00+00:00,0.0101424868696181,7260115,23.6,327.32784810126583
2019-05-29 05:00:00+00:00,0.0101316460830953,7367846,23.7,359.5470229962252
2019-05-29 06:00:00+00:00,0.0099901608389068,6984078,23.0,353.2834121874
2019-05-29 07:00:00+00:00,0.0099786240044662,7292420,22.2,335.6722509899482
2019-05-29 08:00:00+00:00,0.0092417620002868,7515911,21.6,339.75801161349887
2019-05-29 09:00:00+00:00,0.0085509335060704,7977084,21.8,348.7660104364326
2019-05-29 10:00:00+00:00,0.008902249772978,7843069,21.4,369.8791825786506
2019-05-29 11:00:00+00:00,0.009701185663604,7799576,21.9,374.018101755826
2019-05-29 12:00:00+00:00,0.0100737953667065,7676113,24.2,385.0933987071901
2019-05-29 13:00:00+00:00,0.0101493093106249,7654089,27.0,397.362630738162
2019-05-29 14:00:00+00:00,0.0099433011495804,7737515,29.0,402.8580653244538
2019-05-29 15:00:00+00:00,0.0101568027868405,7623511,30.3,402.7582884298758
2019-05-29 16:00:00+00:00,0.010185038098606,7635147,32.0,390.4596371000552
2019-05-29 17:00:00+00:00,0.0103207169057437,7525135,32.3,391.0145210884596
2019-05-29 18:00:00+00:00,0.0102508915912531,7533749,31.5,392.2893210508359
2019-05-29 19:00:00+00:00,0.0101668694058476,7504445,32.2,394.8661827688815
2019-05-29 20:00:00+00:00,0.010006647685005,7619033,31.5,393.1926016666954
2019-05-29 21:00:00+00:00,0.01012890093619,7615525,32.4,395.7375384112174
2019-05-29 22:00:00+00:00,0.0098842565724064,7414937,31.2,400.72086521354265
2019-05-29 23:00:00+00:00,0.0092728511417889,7512452,29.2,400.4645645047362
2019-05-30 00:00:00+00:00,0.0091504361718784,7644797,27.5,398.3868995551041
2019-05-30 01:00:00+00:00,0.0093313883350996,7300674,25.0,403.715617849518
2019-05-30 02:00:00+00:00,0.0095123386700979,7601838,24.0,404.1438380263991
2019-05-30 03:00:00+00:00,0.0095176792297934,7552970,23.2,385.27122211007793
2019-05-30 04:00:00+00:00,0.0098703584173024,7414580,22.9,373.3436029763428
2019-05-30 05:00:00+00:00,0.0100104752780105,7762833,22.4,342.6828691384306
2019-05-30 06:00:00+00:00,0.0100248156510834,7476255,22.1,339.8202373681122
2019-05-30 07:00:00+00:00,0.0098813492689986,7543009,21.5,328.6179744773283
2019-05-30 08:00:00+00:00,0.0096847323569363,7724981,20.5,324.1742983387228
2019-05-30 09:00:00+00:00,0.0091570077325389,7854983,20.0,343.79513094710626
2019-05-30 10:00:00+00:00,0.009706557289327,7705874,19.6,361.4372052561696
2019-05-30 11:00:00+00:00,0.0100860460957551,7615490,21.2,366.8394657944944
2019-05-30 12:00:00+00:00,0.0101323847736002,7628394,22.7,378.3453169247613
2019-05-30 13:00:00+00:00,0.0101896910567928,7589563,25.0,384.2540417597279
2019-05-30 14:00:00+00:00,0.0099964911639929,7623914,27.2,390.5147449914308
2019-05-30 15:00:00+00:00,0.0098736231810761,7431509,28.7,383.6817852926616
2019-05-30 16:00:00+00:00,0.010235791405876,7426849,29.0,380.2115841878437
2019-05-30 17:00:00+00:00,0.0104132591503828,7658688,30.0,375.15713316753335
2019-05-30 18:00:00+00:00,0.0100345476287844,7578319,30.5,378.14048291000313
2019-05-30 19:00:00+00:00,0.0100254212149936,7690863,27.2,378.051970154334
2019-05-30 20:00:00+00:00,0.0100794372736119,7744747,26.5,376.3658741866295
2019-05-30 21:00:00+00:00,0.0104744736594129,7751178,27.9,380.5694525531055
2019-05-30 22:00:00+00:00,0.0102287663487714,7899729,26.6,385.00725045950367
2019-05-30 23:00:00+00:00,0.0097724325039956,7765413,25.2,391.1848813801667
2019-05-31 00:00:00+00:00,0.0102027494507489,7608617,22.5,391.5746890356265
2019-05-31 01:00:00+00:00,0.0103947480189553,7487428,20.4,388.665473815949
2019-05-31 02:00:00+00:00,0.0102133124835093,7441832,19.6,372.9148704098063
2019-05-31 03:00:00+00:00,0.0100578235889948,7623344,19.8,362.7836685080474
2019-05-31 04:00:00+00:00,0.0099195956463168,7379477,19.6,364.9815422477441
2019-05-31 05:00:00+00:00,0.0099089200842823,7309641,18.9,329.7241420758459
2019-05-31 06:00:00+00:00,0.0096970078361842,7560934,18.4,325.9043572745364
2019-05-31 07:00:00+00:00,0.0095107388761642,7626621,18.0,319.3228287375727
2019-05-31 08:00:00+00:00,0.0096134072303994,7724032,17.6,310.027455227828
2019-05-31 09:00:00+00:00,0.0091568017164916,7850606,17.3,331.5556121644408
2019-05-31 10:00:00+00:00,0.009261875282121,7952860,17.0,348.91349818722693
2019-05-31 11:00:00+00:00,0.0095472723683868,7849902,18.3,360.1073345259392
2019-05-31 12:00:00+00:00,0.009364529993485,7923542,19.9,366.3395236685139
2019-05-31 13:00:00+00:00,0.0092958378881358,8015235,22.5,369.68712706895656
2019-05-31 14:00:00+00:00,0.0093621715428119,7969705,23.8,373.2016500557044
2019-05-31 15:00:00+00:00,0.0093291091587981,7934512,25.5,369.694403892944
2019-05-31 16:00:00+00:00,0.009667728346517,7970581,26.7,372.45529671245066
2019-05-31 17:00:00+00:00,0.0093169305957961,7938283,27.6,369.153814860017
2019-05-31 18:00:00+00:00,0.0092354957385893,7861212,28.3,363.0461826238559
2019-05-31 19:00:00+00:00,0.0094032445889445,7907533,28.6,362.4824965885071
2019-05-31 20:00:00+00:00,0.0094646579904657,7866847,28.5,362.8307797910818
2019-05-31 21:00:00+00:00,0.0093487856991825,7900161,28.1,360.09105378753526
2019-05-31 22:00:00+00:00,0.008984055432699,7926353,27.5,363.3264658841389
2019-05-31 23:00:00+00:00,0.0092370204477206,7810276,26.5,367.1877659876298
2019-06-01 00:00:00+00:00,0.0093464553891155,7800643,24.1,374.33040078201367
2019-06-01 01:00:00+00:00,0.0091673143642736,7745673,22.4,374.2182341996279
2019-06-01 02:00:00+00:00,0.0091177967337592,7533722,21.9,364.7729674882679
2019-06-01 03:00:00+00:00,0.0090041444854608,7836222,21.1,361.2800839037315
2019-06-01 04:00:00+00:00,0.0094523437824986,7838003,20.8,346.91689618282385
2019-06-01 05:00:00+00:00,0.0094184243678533,7860054,19.8,333.9457424339818
2019-06-01 06:00:00+00:00,0.0091540687806959,8124565,18.9,326.86824450242267
